0.09375,0.09090909090909091
0.375,0.36363636363636365
0.28125,0.2727272727272727
0.1875,0.18181818181818182
0.21875,0.21212121212121213
0.3125,0.30303030303030304
0.21875,0.21212121212121213
0.40625,0.3939393939393939
0.375,0.36363636363636365
0.125,0.12121212121212122
0.34375,0.3333333333333333
0.09375,0.09090909090909091
0.21875,0.21212121212121213
0.28125,0.2727272727272727
0.15625,0.15151515151515152
0.3125,0.30303030303030304
0.15625,0.15151515151515152
0.3125,0.30303030303030304
0.40625,0.3939393939393939
0.21875,0.21212121212121213
0.40625,0.3939393939393939
0.3125,0.30303030303030304
0.40625,0.3939393939393939
0.3125,0.30303030303030304
0.25,0.24242424242424243
