0.65625,0.6363636363636364
0.4375,0.42424242424242425
0.78125,0.7575757575757576
0.75,0.7272727272727273
0.71875,0.696969696969697
0.75,0.7272727272727273
0.65625,0.6363636363636364
0.53125,0.5151515151515151
0.625,0.6060606060606061
0.6875,0.6666666666666666
0.71875,0.696969696969697
0.71875,0.696969696969697
0.40625,0.3939393939393939
0.34375,0.3333333333333333
0.71875,0.696969696969697
0.40625,0.3939393939393939
0.34375,0.3333333333333333
0.5,0.48484848484848486
0.46875,0.45454545454545453
0.53125,0.5151515151515151
